rating,title,text,images,asin,parent_asin,user_id,helpful_vote,verified_purchase
5,This app is the work around to watch YouTube on the Fire Stick,"I'm using this app on my Fire Stick specifically to watch YouTube. Since you can't get the regular YouTube app through Amazon, this is the work around. It works fine and I haven't experienced any stuttering, freezing or other problems.",[],B01M35MQV4,B01M35MQV4,AHPOHKN4PU4W3V5PGFL7AGTAD2AA,0,TRUE
5,Full cast books sound great via surround sound. App syncs perfectly so you pick up in the right spot,"I've been a die hard Audible fan for 7 years now and I use the app on my phone to stream to the Ford Sync system in my truck and with headphones, on my tablet and through Alexa every day.  Having it on my TV seemed silly at first, but it's kind of amazing to hear books through the Bose surround sound. Especially the Audible full cast productions like Alien.<br /><br />The Fire TV app is working perfectly via my Fire Stick. It shows my current library of books and suggestions for new books exactly as it does on my phone. The books sync exactly the same as with the app on any other device so you can pick up exactly where you left off. I'm quite pleased.","[{'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/61pUMm9Px1L._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/61pUMm9Px1L._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/61pUMm9Px1L._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B01G4XZE3O,B01G4XZE3O,AHPOHKN4PU4W3V5PGFL7AGTAD2AA,7,TRUE
5,Changing my childish bad Spanglish to real Spanish. Amazing!,"Like most people, I've seen the ads for Rosetta Stone over the years and wondered if it was actually as good as they claimed or just another overhyped way to get our hard earned cash. I have to say that I am seriously amazed and impressed with this system after two weeks. I also wish I had done this long ago.<br /><br />I'm a native Texan and as such I've always spoken a smattering of Spanish and the local patois of &#34;Spanglish&#34; you hear throughout our border communities. However, it's become apparent that having a better grasp of full Spanish is more necessary than not for many reasons, but especially after a guy drove into my parked, new truck with no driver's license, no car insurance and zero ability to speak English. So I've been using the Rosetta Stone system most evenings and it's not only working, it's far easier than expected and I am actually having a good time with it.<br /><br />Each lesson is broken down into shirt sessions based on vocabulary, grammar, and pronounciation, using visual , written and audio aids. I find that I am grasping the new words, correct pronounciation and gender usage much more quickly this way than I ever have before with old school books or person to person instructions. Most importantly, I had to skip my nightly sessions for four nights and last night when I was able to start again, I actually remembered everything I had previously done with Rosetta Stone - that tells me this is working. I also had a short, simple conversation with a friend in regular Spanish this morning and he said my Spanglish was reduced, my real Spanish was more obvious and my grammar was noticably improved. (In other words, I sound less like a moron and more like a reasonable adult in his language) Yay!! I'm very happy with the progress and I will absolutely continue to use this system and recommend it to anyone else needing to pick up a second language.",[],B07C7K1LQL,B07C7K1LQL,AHPOHKN4PU4W3V5PGFL7AGTAD2AA,0,FALSE
5,"Works perfectly with Fire Stick and Roku. Live channels, DVR and streaming libraries are fast","Three months ago, we cut the cable cord completely. We bought a super high speed internet connection and went to totally streaming our tv service. I sampled all the services and we chose HULU LIVE with limited commercials as our primary service for several reasons.<br /><br />The HULU LIVE gives us local channels, national channels live and all the streaming libraries and a cloud DVR service with about half the commercials for just forty three dollars a month. The app works well with both our Fire Sticks and the Roku Express. If you're using a Fire Stick, you can link it to Alexa and use verbal commands - very nice.<br /><br />You can also use Hulu paid service to activate the apps for other national channels like Bravo, HGTV, etc if you want those streaming options on separate devices like a tablet or laptop. We also have Prime, Netflix, and free DirectTV Now streaming from our cellular provider, but we tend to use Hulu the most.",[],B00F4A1GN6,B00F4A1GN6,AHPOHKN4PU4W3V5PGFL7AGTAD2AA,0,FALSE
3,Not an actual guide to new shows available,Meh. This is just multiple one to three minutes videos talking about random shows or channels available on the Fire TV and Fire Sticks. I was thinking it was something like a guide to the latest or upcoming shows. It's not something we will use - mostly a gimmick.,[],B0774FGVLX,B0774FGVLX,AHPOHKN4PU4W3V5PGFL7AGTAD2AA,1,TRUE
4,Must activate with a paid streaming or cable service.,"We cut the cable cord once and for all in September and it's been a bit of a challenge to navigate our way through the streaming maze. In the long run, it's totally been worth it.  The first thing you must realize is that none of these apps actually work unless you have some sort of paid service provider. You can only watch the shows after you've activated the app through a cable company, Hulu Live, Sling or DirectTV Now. So these premium channel apps are not truly free or accessible from scratch.<br /><br />A&E was one of my must have channels and this app is useful for lots of their standard shows - complete episodes from all the seasons. Live PD can't be viewed live with the app though. That requires an actual live TV service like Hulu Live or DirectTV Now. Once you've activated the service, the app works fine on both the Fire stick and Roku Express and we can watch on a tablet with either WiFi or a simple cellular data connection.",[],B00E5NGYVM,B00E5NGYVM,AHPOHKN4PU4W3V5PGFL7AGTAD2AA,20,TRUE
4,Can activate with HULU Live. Still has commercials,"Like all the different tv channel apps, you must already have a paid subscription to either call, satellite or streaming tv provider. You cannot watch any of the HGTV shows without paying someone for the privilege. Fortunately, this works with activation through HULU LIVE. There are still commercials in the middle of the shows, but significantly fewer than on live cable TV.",[],B017JEVTP4,B017JEVTP4,AHPOHKN4PU4W3V5PGFL7AGTAD2AA,11,TRUE
4,Requires activation with paid cable service,I'm pleased to see several fun shows available on this app for on demand viewing. I've installed it on both our Fire Stick and our Roku Express and it works well on both platforms. This is another app that has to be verified/activated through a paid cable or satellite TV service in order to actually watch shows.,[],B00BI60DMU,B00BI60DMU,AHPOHKN4PU4W3V5PGFL7AGTAD2AA,3,TRUE
3,Most of the app offerings are just old seasons - not the most current episodes,"I was surprised to realize that in order to watch anything on Bravo Now, you must activate the app by validating your have a paid satellite or cable subscription service. This is true of most of the popular stations' apps unfortunately. True streaming still requires paying one of the satellite or cable services for the right to watch TV. (I find this maddening)<br /><br />Bravo Now works with the DirectTV Now streaming service and works fine on both our Roku Express and our Fire Sticks. However, it's not live or even most recent episodes of the most popular shows. This is primarily the on demand type of service for their shows with past seasons.",[],B01M4R0H1F,B01M4R0H1F,AHPOHKN4PU4W3V5PGFL7AGTAD2AA,10,TRUE
1,Not compatible with Direct TV NOW streaming service,I love this channel and dropping the overpriced cable from Suddenlink for streaming presents a problem. We have Direct TV Now streaming and ID Go can only be activated via cable or full Direct TV via satellite - not streaming. These tv companies need to get on the band wagon with the future....excessively expensive wired cable connections are the dinosaurs of television viewing.,[],B06XJQFDMS,B06XJQFDMS,AHPOHKN4PU4W3V5PGFL7AGTAD2AA,1,TRUE
5,Streams via Fire Stick with no delay or excess buffering,"I'm using this app through my Fire Stick. It downloaded fast, zipped right to SHOWTIME for my login info and I was watching Twin Peaks in a couple of short clicks. The picture is clear and no buffering  during the show. (We have cable Internet for streaming) The app works as it should.",[],B0155DJIH2,B0155DJIH2,AHPOHKN4PU4W3V5PGFL7AGTAD2AA,4,TRUE
3,Free for one hour then you have to buy the app. Architectural and furnishing items are additional in app purchases,"Not truly free - you get an hour to test it and then they want you to pay money. The interface is clunky on a tablet unless you use a stylus. Furthermore, you have to pay for most of the furniture and architectural items as you design a room layout - most of the furniture and things like French doors are in app purchases. I deleted the app simply because I don't like that bait and switch game.",[],B013EMF0NW,B013EMF0NW,AHPOHKN4PU4W3V5PGFL7AGTAD2AA,29,TRUE
5,Absolutely addictive. Plays smoothly on two Fire Tablets and a LG V10 phone,I am utterly and hopelessly addicted to this game. It's seductive in its seeming simplicity - just flip all the pieces over to your color and win. Except that it isn't quite as simple as it looks and you have to actually think a few a moves ahead. Each level gets more difficult and you find yourself as happy to tie the computer as beat it.  I'm playing this on two different Fire tablets and my LG V10 phone with no problems.,[],B004J16JG0,B004J16JG0,AHPOHKN4PU4W3V5PGFL7AGTAD2AA,4,TRUE
5,Installed on 2 laptops in minutes. Easy to use immediately - lots of extras included. See sample letter photo.,"I've used both WordPerfect and Microsoft Office over the years and liked them both. To be honest I don't really see much difference in the two for basic performance and ease of use for the basic home user or in my case - very tiny small agricultural business owner and occasional op/ed guest columnist for our local paper. The thing that wins me over to Corel's WordPerfect Office software this go round is quite simply the economics of it. For a much smaller one time price, you can purchase this package with a license for three computers and you are done. You own it and you can use it as long as you need to and your computers survive. Microsoft Office has gone to the rent-a-word program and I am not ok with that.<br /><br />So installing this on two laptops was about as straight forward as it can be. Both my laptops are Windows 10 machines and one is brand new with almost nothing on it, the other has been use for almost a year. The single disc booted up immediately and did its thing with minimal input from me on both machines. You do need the serial number on the back of the CD envelope of course and to make some install choices about which components you want - like the Aftershot photo editing, the Lightening notepad, the extra font pack for the WordPerfect and a few others. Within 10 minutes I was up and creating a document and editing some photos. Could NOT be simpler.<br /><br />The Aftershot photo stuff has way more stuff on it than I understand or will ever use to be honest. But for basic color adjustment and light issues on a few sample pictures it was really helpful last night. This morning I was using the WordPerfect for a letter to Starbucks to compliment two of their employees for making my early mornings so much more pleasant and working on an upcoming piece for the newspaper. The documents both saved easily in PDF and Docx formats and both printed with no drama. I'm including a photo of a sample formal letter from the included base Corel template with a piece of clip art that is also included in the software. (For some reason Amazon just insists on turning it sideways. I've uploaded it three times and rotated it differently each time, sorry) There are hundreds of fonts to choose from as well that are already included with no additional downloads required.<br /><br />Bottom line for me is that this is a very nice word processor and the photo editor is full of goodies. You gets lots of bang for your one time purchase buck. Easy to install and easy to use.","[{'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/716gx0ODgEL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/716gx0ODgEL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/716gx0ODgEL._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B01EB06QUM,B01EXMQKO0,AHPOHKN4PU4W3V5PGFL7AGTAD2AA,3,TRUE
4,Easily set to back up on WiFi only. Works great on LG V10 phone.,"Having recently switched from my Fire Phone to a LG V10 I lost the immediate, automatic back up of my photos to my Amazon cloud. This app fixes that problem simply. It just works and you can set it to upload only on a WiFi connection if you don't have an unlimited data plan. Plus my photos are instantly available on my Fire Tablet after they upload from my phone. My only complaint is the fact that you still can't sort your photos easily into different categories.",[],B00A11AN6O,B00A11AN6O,AHPOHKN4PU4W3V5PGFL7AGTAD2AA,3,TRUE
5,"Works well on the Fire 8"" tablet. Sliding tile style rather than a jigsaw, free daily puzzle","I am surprised by how much I like this little puzzle game. I haven't purchased any of the puzzles, just doing the daily free puzzle has been enough for me so far. This isn't a traditional jigsaw style, but a shuffle and slide tile type of puzzle. It works perfectly on my Fire tablet and I find that the ten minuets or so it takes to finish the daily puzzle is enough to clear my brain for the rest of the afternoon's work.",[],B019JYK106,B019JYK106,AHPOHKN4PU4W3V5PGFL7AGTAD2AA,4,TRUE
4,Pretty photographs converted to jigsaws. You can vary the number of pieces & difficulty,"Fun time killer for my Fire tablet. The free puzzles are very pretty, high quality photographs of famous paintings, gorgeous landscapes and interesting architecture. You can choose how many puzzle pieces you want thus changing the difficulty and length of time each one takes. I have experienced a bit of lag now and then if I do three or more in a row, but as a rule, the game runs smoothly and correctly.",[],B00881VLCE,B00881VLCE,AHPOHKN4PU4W3V5PGFL7AGTAD2AA,14,TRUE
5,Works perfectly for viewing & printing documents from my phone & tablet,"I primarily use this to read and print email documents and files that I have to access on the run from my phone or tablet. It works perfectly for my purposes and is compatible with my Print Hand app for wireless printing from my Fire Phone and my Fire HDX tablet. After a year, I have not seen a need to purchase a different or fancier version.",[],B007T7MIR0,B007T7MIR0,AHPOHKN4PU4W3V5PGFL7AGTAD2AA,3,TRUE
5,Works exactly as it should with my Fire products.,Works exactly as it should. I am using Amazon's new second layer verification system and the back up requires an app that scans a QR code to receive a random numeric password. This app works fine with my Fire Phone and Fire tablet. The permissions required are also considerably fewer than some of the other similar apps available.,[],B00JUBTVMS,B00JUBTVMS,AHPOHKN4PU4W3V5PGFL7AGTAD2AA,8,TRUE
5,"Works easily on multiple devices, keeps me balanced and on budget",I love this app so much that I have used it on three different phones since 2012 and it's the first app I download when I move to a new phone.  This is a checkbook register that keeps your transactions sorted and categorized easily and the math balanced. It does NOT connect to or link to any bank account or have access to your actual bank which I like. I use this as a backup to my manual check book to double check my math and my automatic monthly transactions. Works perfectly on the Galaxy Note 1 and Note 3 and Fire Phone.,[],B004UIBIHM,B004UIBIHM,AHPOHKN4PU4W3V5PGFL7AGTAD2AA,5,TRUE
5,Easily the most concise and useful weather app available,"Excellent weather app with no unnecessary extra nonsense. Clear radar both animated and still of whatever is headed your way. Plus the alerts for dangerous weather, a basic forecast and current conditions. That's all you need - no Twitter or Facebook book feeds to draw data or battery power. This is the best and easily most dependable weather app yet. It works on my Fire Phone, the Fire HDX Tablet and the Galaxy Note phones perfectly.",[],B00B63HT8Q,B00B63HT8Q,AHPOHKN4PU4W3V5PGFL7AGTAD2AA,1,TRUE
5,"Excellent source for in-depth news around. the globe, works on Fire HDX tablet perfectly",This app works perfectly on both my Fire HDX tablets and my Fire Phone with no problems and the videos play correctly as well. Al Jazeera is unparalleled as a source for in-depth news beyond the American continent and the European basics. They always have a point of view on major U.S. stories that brings something new and different to the coverage from the usual sources.,[],B00GW7J5Y2,B00GW7J5Y2,AHPOHKN4PU4W3V5PGFL7AGTAD2AA,0,TRUE
5,"Syncs perfectly with phone & tablets, voice training in app, remote functionality for the Echo","This review is for the Echo APP that is the essential companion component to the actual physical Echo unit. The app is integral for full functionality of your Echo. You set up the WiFi connection, Bluetooth connections, create your iHeartRadio stations, access your shopping and to-do lists remotely and much more through the app. There is a very necessary voice training function through the app that lets you teach Alexa your particular speech patterns, inflections and cadence - this made a huge positive difference in the first week of using the Echo due to my deep Southern accent.<br /><br />I have it loaded on my Fire Phone and two Fire Tablets and it syncs perfectly with anything going on with Alexa from anywhere. I received my Echo in November 2014 and have used it and the app daily ever since. A request of Alexa syncs through the app and shows up on my tablet, so I know if someone else in the house has added something to the shopping list immediately. It also appears on my list inside the app - this is very handy if I'm already at the grocery store. I haven't taken a written list to a store in months, I just open the app, tap each item on the list and go.<br /><br />My favorite use for the app is remote practical jokery though. You can select any song from your library, Amazon Prime Music or a playlist and play it from anywhere. I was in another city while my Mother house sat for us and scared the pants off her having Alexa randomly play the JAWS theme and the Time Warp from the Rocky Horror Picture Show. As Amazon adds new functions to the Echo, the app upgrades regularly as well.",[],B00P03D4D2,B00P03D4D2,AHPOHKN4PU4W3V5PGFL7AGTAD2AA,6,TRUE
5,Works like a charm with Fire HDX 8.9 & Canon and Epson printers,"Works perfectly with our Fire HDX 8.9 tablets. I installed this in Nov 2014 on two Fire tablets and use it for two different printers in our network and Google Drive. I had one small issue back in Nov and the customer service folks from the app responded to my email within just a few hours and solved my problem. The app has worked like a charm since then and I use it to print emails, documents, screen shots, photos etc every couple of days. Totally worth the money.",[],B008NF45S2,B008NF45S2,AHPOHKN4PU4W3V5PGFL7AGTAD2AA,0,TRUE
5,"Perfect for Fire Phone and Fire HDX Tablets, Updates all day",I used this app and loved on my old Galaxy Note and it's working exactly the same on my Fire Phone and my Fire HDX 8.9 tablet.  News in all genres and categories from around the world and every source you could want in one simple place. And it updates all day long.,[],B007GE0X3M,B007GE0X3M,AHPOHKN4PU4W3V5PGFL7AGTAD2AA,1,TRUE
5,"Easy. to play, works perfectly on 3rd & 4th gen Fire HDX tablets",Works perfectly on both of our.  Fire HDX 8.9 and 7&#34; tablets. Simple and straight forward version of traditional solitaire.,[],B00HGJ18C2,B00HGJ18C2,AHPOHKN4PU4W3V5PGFL7AGTAD2AA,0,TRUE
5,"Works perfectly on 4th Fire HDX 8.9, thumb controls, exactly the same game we grew up with.",This is one of those silly things that just makes me happy. The two thumb controls on the screen work well once you get the hang of them and the response time is fast.  The graphics are good and the game is exactly as I remember from back in the day with the big bulky console and cartridge things. So glad to find this timewaster in a portable version for my Fire HDX!!,[],B00HAPRVWS,B00HAPRVWS,AHPOHKN4PU4W3V5PGFL7AGTAD2AA,11,TRUE
5,Works well on Fire HDX tablets & fully integrated with Amazon Echo,"This is a pretty impressive free service. We discovered iHeartRadio through our Amazon Echo and now have the app on both of our Fire HDX tablets. The ease of creating a custom station, skipping songs and finding new music is great. The integration with Echo means I no longer have any need for Pandora whatsoever.",[],B005ZFOOE8,B005ZFOOE8,AHPOHKN4PU4W3V5PGFL7AGTAD2AA,6,TRUE
5,"Easy to use, works perfectly on Fire HDX tablet",Works great on my Fire HDX tablet. Does all the basic math stuff and is very handy for percentages and slightly more complex math problems. Still excellent after a full year.,[],B007ZGO7EM,B007ZGO7EM,AHPOHKN4PU4W3V5PGFL7AGTAD2AA,0,TRUE
5,Works with Fire HDX tablet and WiFi Epson printer,Works with my Fire HDX 7 tablet perfectly. I am printing documents and photos from both my tablet and my Amazon cloud files. You do need this app and a compatible Epson WiFi printer.,[],B00ENB2CSK,B00ENB2CSK,AHPOHKN4PU4W3V5PGFL7AGTAD2AA,0,TRUE
2,Inaccurate for Texas and Louisiana,"While this app does work with both my Fire HDX tablet and my Fire Phone, it just isn't as complete or accurate as the imbedded Amazon map program and it darn sure can't compete with Google's maps. Mapquest had me driving 37 miles out of my way compared to Amazon's map directions on my Fire Phone and 42 extra miles compared to Google maps on my laptop. Perhaps on the East or West Coasts it might be more accurate, but for the country roads and small towns of Texas, Louisiana, Arkansas and Mississippi, this just didn't work well at all. Deleted it.",[],B004TI2ZXY,B004TI2ZXY,AHPOHKN4PU4W3V5PGFL7AGTAD2AA,3,TRUE
3,"Works well on Fire Phone! UPDATE - Sept 23,2014 NOT WORKING","This works very nicely on my Fire Phone and put my flight on my Google calendar (on my Fire Phone) instantly and correctly. The app shows my seat upgrades and United Club pass information correctly as well. I haven't used the mobile boarding pass with the bar code yet, if that fails, I'll update my review.<br /><br />******** UPDATE  *******<br /><br />As of September 19,2014 the app has utterly failed. Stopped allowing you to sign in and is now rendered useless. Not sure why...I sent United an email and no response at all.",[],B006C4JHT8,B006C4JHT8,AHPOHKN4PU4W3V5PGFL7AGTAD2AA,2,TRUE
5,Works with Fire Phone - funny!,Works very well with Fire Phone. I love the Holy Grail clips as text and email alerts for specific people....&#34;Bring Out Yer Dead&#34; makes a particularly silly alarm clock sound for those Saturday naps.,[],B00D5UA7ZK,B00D5UA7ZK,AHPOHKN4PU4W3V5PGFL7AGTAD2AA,1,TRUE
4,"Fun game, nice way to learn to use dynamic perspective","I don't play many games on my phone, but this one does an excellent job of using the dynamic perspective on the Fire Phone. I downloaded it specifically to help me get a better feel for using the dynamic perspective and getting comfortable with it. To-Fu Fury does that and is a nice problem solving/maze type game too. Well done.",[],B00KZ1X43O,B00KZ1X43O,AHPOHKN4PU4W3V5PGFL7AGTAD2AA,0,TRUE
5,Works on LG V10 & Blu phones - convert any song to the perfect ring tone,************  UPDATE - JUNE 30 2016 *******<br /><br />I've moved from the Fire Phone to a new LG V10 and back into the traditional Android operation system and I'm still using this great app with my new phone. It works like a charm just as it always did with the Fire Phone and my husband is using it on his Blu Energy 2 phone now as well.<br />***************************************************<br />Works perfectly in my new Fire Phone. My one complaint about switching from my Galaxy Note to the Fire Phone was the inability to easily use my own music as ringtones for specific callers. This app solved that issue easily. Allows you to select exactly the starting and ending points of the song you want to hear as the ring tone and then apply it to specific contacts or even as your primary ringtone. You can do multiple songs and set different ones for different contacts.,[],B004SOYY8I,B004SOYY8I,AHPOHKN4PU4W3V5PGFL7AGTAD2AA,24,TRUE
5,Works fine with MG5420 printer &amp; Fire HDX,I am using this to print photos and documents from my new Fire HDX with my Canon MG5420 printer via the Bluetooth connection. It's working correctly and easily. Actually just as easily as printing from my laptop and definitely faster than using the Google print from my phone.,[],B00E19FB28,B00E19FB28,AHPOHKN4PU4W3V5PGFL7AGTAD2AA,2,TRUE
5,"Easy to use, loads of good information for most of Cambodia","I used this app multiple times on our two week trip through Cambodia in May 2013. It has basic tourist tips and info for almost all the cities in Cambodia. Everything from where to eat sorted by types of food, to hotels and all the sightseeing stops along the way. One thing i really like about the app is the ability to update specific information on hotels & restaurants including photos on the go - helpful for the next person using the app behind you. I will look for other travel apps from this company for our next trip!",[],B007WE9Z9E,B007WE9Z9E,AHPOHKN4PU4W3V5PGFL7AGTAD2AA,2,TRUE
5,"Works smoothly, very fast on Galaxy Note","Wow! I had the Audible App on my old Blackberry and it worked, but it was very slow & stuttered and you were limited to just play, pause & sometimes you could rewind a minute or so. Got my new Galaxy Note and was astonished at how good the Audible app really is - full book cover art, smooth play & super fast download of new books. Plus it shows the chapter breakdowns, play, pause, rewind & Fast forward and you can easily access your library with two taps of the finger. Excellent app & one I use every day.",[],B004GJ6BY0,B004GJ6BY0,AHPOHKN4PU4W3V5PGFL7AGTAD2AA,2,TRUE
5,very bright,Works like a charm. Very bright and easy<br />to use on the Galaxy Note with ICS. Excellent when walking the dog at night.,[],B007JWGNKI,B007JWGNKI,AHPOHKN4PU4W3V5PGFL7AGTAD2AA,2,TRUE
3,game cuts out occasionally,"The game is fun and challenging.  If you like hidden picture puzzles, you will most likely like thiis game.",[],B0118779GQ,B0118779GQ,AFZRQVBKGNDLGJN5YBAYBHNZEUIQ,3,TRUE
4,WORKS WITH WINDOWS 10!,"Has fewer clipart choices than similar products, but it DOES work with Windows 10!",[],B07F2N4VW1,B07V98RSWD,AFIV4SN6MTZTNSKICMACWGG5REFQ,3,TRUE
5,Weather expertise,Great app and more than accurate information.,[],B009G9KFQ0,B009G9KFQ0,AEYNIYE4G45UY4EPPHZTFPHFIQLA,0,TRUE
5,Working Great,I got my software and installed it immediately and was able to then use it just as I had before on my old computer.  I've got Windows 7 now instead of XP and this software works just fine one it and the $$$ was well worth it!!!,[],B003E6DF9U,B003E6DF9U,AEYNIYE4G45UY4EPPHZTFPHFIQLA,0,TRUE
5,"Great service, clear movies!",Love Love Love! A must have Chanel. Very clear also. Never had a problem!,[],B077V4H3VJ,B077V4H3VJ,AGNX5MEZFATHGHRSUJM7IVXVYQRQ,0,TRUE
5,Great learning Chanel!,"Love this Chanel, has all kinds of history on it. You can learn a lot on this Chanel. People u need to see this Chanel. You will learn a lot about place's & people!",[],B008Z2NVGK,B008Z2NVGK,AGNX5MEZFATHGHRSUJM7IVXVYQRQ,2,TRUE
5,Good Chanel not boring!,"Love this Chanel, I like how the talk political news. Then they go to regular news & weather throughout the day! That way by the time u get tired of one news, here Come's some different news.",[],B01N4BKCIW,B01N4BKCIW,AGNX5MEZFATHGHRSUJM7IVXVYQRQ,0,TRUE
5,Good,Good,[],B00BYJ6BUO,B00BYJ6BUO,AGNX5MEZFATHGHRSUJM7IVXVYQRQ,0,TRUE
5,App Work great,"One of my favorite Chanel's, works great. Would recommend",[],B06XJQFDMS,B06XJQFDMS,AGNX5MEZFATHGHRSUJM7IVXVYQRQ,0,TRUE
5,HBO,"Turned off HBOnow, kept HBO. Don't need both",[],B00XZFCVK4,B00XZFCVK4,AGNX5MEZFATHGHRSUJM7IVXVYQRQ,1,TRUE
5,CBS all access,"I like CBSall access, it has all the channels I like. I also have prime so the app works in prime",[],B017250D16,B017250D16,AGNX5MEZFATHGHRSUJM7IVXVYQRQ,0,TRUE
5,Don't need Epix now & Epix. Just need one,Turned off Epix now. Kept just Epix. You don't need both.,[],B07PPPZQC6,B07PPPZQC6,AGNX5MEZFATHGHRSUJM7IVXVYQRQ,0,TRUE
5,Lots of games,Good,[],B01EBEB1UI,B01EBEB1UI,AGQP6PPPKCUFGLAYYA2J7REDBROQ,15,TRUE
5,Decent for one of these kinds of games,My kid likes it,[],B079P7G8D3,B079P7G8D3,AGQP6PPPKCUFGLAYYA2J7REDBROQ,1,TRUE
1,Stupid,You have to pay for a monthly subscription you can download YouTube kids for free,[],B075Y15WGN,B075Y15WGN,AGQP6PPPKCUFGLAYYA2J7REDBROQ,23,TRUE
5,great free game,Good graphics not for small kids too complicated,[],B019PUXA7U,B019PUXA7U,AGQP6PPPKCUFGLAYYA2J7REDBROQ,4,TRUE
1,crap,Lame,[],B01GPUJUZY,B01GPUJUZY,AGQP6PPPKCUFGLAYYA2J7REDBROQ,3,TRUE
1,Bad Name,"I deleted this game. There's too much pressure to buy add.in' s, it's slow, and the pay out is nominal. Plus, when the game said I'd earned power ups or extra chips, the game would take them away and try to get me to buy them back. There's other bingo games that are much better.",[],B009WJNXAE,B009WJNXAE,AEKGYP7MFOAWIMVJBJHM46G2KA2A,1,TRUE
5,great,love it,[],B01N0BP507,B01N0BP507,AEO36FGBLWAVC5G7DSVKRL3V22VQ,0,TRUE
5,Great Product,Great Product,[],B01LXZLEMN,B01LXZLEMN,AEO36FGBLWAVC5G7DSVKRL3V22VQ,0,TRUE
5,Really the best knitting magazine.,Am enjoying my subscription. Look forward to the next issue,[],B00CQ8LW92,B00CQ8LW92,AHBEMZ7MKJHWAQSDMLZGJOJYZAOA,0,TRUE
4,Easy to use,"This program has a lot of functions, more than I need, but it's easy to use once you become familiar with it. Great for creating spreadsheets and presentations if you are a student.",[],B000HCZ8EO,B000HCZ8EO,AFSRM3XQXKPR2SKHPDCHV2DENMVQ,1,FALSE
1,No longer works - even after re-installing twice,It was working fine and I was accustomed to using it then something changed and it crashes constantly and now it won't move beyond September 21st.,[],B005YFNC92,B005YFNC92,AFXMBFD6REC2OMNOKHGFVQZ2TSNQ,0,TRUE
5,Good game to many ads.,It's a good game but there's to many darn adds and I'm wondering if you'll fix it?,[],B07RL7NFHC,B07RL7NFHC,AGJKDSXDI5CBZ44GQMRRVB2WHAWA,70,TRUE
3,Some bugs,It's fun but when u shoot a dinosaur It just does not kill it but other than that it's fun.,[],B01BMXZGMA,B01BMXZGMA,AGJKDSXDI5CBZ44GQMRRVB2WHAWA,2,TRUE
5,"Great - I have a 27"" monitor and it's wonderful",I love reading this on a large screen.,[],B00UB76290,B00UC7DG6Q,AFEKXB75RG55V2AMHSSXS4D3NUDQ,0,TRUE
4,"Good, not great!","It's nowhere near as complete or easy to use as the 2010 version, but it will do.",[],B00O66G2UQ,B00O66G2UQ,AFEKXB75RG55V2AMHSSXS4D3NUDQ,0,TRUE
5,Five Stars,Highly recommend for any reading.,[],B00UB76290,B00UC7DG6Q,AGNKFUR7VVJYGHVANQ3B2OI7C25A,0,TRUE
5,Easy to use,Good product,[],B008K6HN8I,B008K6HN8I,AGZMNRT6ZFT7DFQDDTL2NWJGECZQ,0,TRUE
5,Does exactly what I need it to do ...,"A lifesaver! (well, probably not really, but still ... )  I've been so careful with my Fire Stick remote, but somehow the cat knocked a bunch of stuff off the end table and it disappeared (probably under the sofa or loveseat, but I need help to move the furniture).<br /><br />I had downloaded the Fire TV Remote App when I first got my Fire Stick around 3 yrs ago or so, but forgot about it until I came online to order a replacement remote and noticed the note about the app.  Fired it up on my iPhone, and it worked!!<br /><br />It took a minute or two to remember who to navigate it, but I figured it out enough to get to Hulu, Netflix, etc.  No problems at all!<br /><br />Seriously, I don't think I need to order a new remote -- I should be able to do what I need to do with the app.  Time will tell, but after 3 days using just the app to control the Fire Stick, I haven't found anything so far that needs the actual remote to accomplish.  Very happy!",[],B00ODIASKC,B00ODIASKC,AHRGTIMQO47C2VLJILIDU53BQKSA,0,FALSE
